TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,IS_NULLABLE,COLUMN_DEFAULT
ITST_Test_1,dbo,UserNotifications,RowVersion,5,int,,NO,
ITST_Test_1,dbo,UserNotifications,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,UserNotifications,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,UserNotifications,RequestTypeInt,8,int,,NO,
ITST_Test_1,dbo,UserNotifications,RequestId,9,bigint,,NO,
ITST_Test_1,dbo,UserNotifications,CloudFolderRequestId,10,bigint,,YES,
ITST_Test_1,dbo,UserOAuthAccessTokens,Id,1,bigint,,NO,
ITST_Test_1,dbo,UserOAuthAccessTokens,ClientId,2,nvarchar,16,NO,
ITST_Test_1,dbo,UserOAuthAccessTokens,AccessToken,3,nvarchar,24,NO,
ITST_Test_1,dbo,UserOAuthAccessTokens,UserId,4,int,,NO,
ITST_Test_1,dbo,UserOAuthAccessTokens,RowVersion,5,int,,NO,
ITST_Test_1,dbo,UserOAuthAccessTokens,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,UserOAuthAccessTokens,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,UserOAuthAccessTokens,ValidUntil,8,datetime,,NO,('9999-12-31 23:59:59.000')
ITST_Test_1,dbo,Users,FirstName,1,nvarchar,64,NO,
ITST_Test_1,dbo,Users,LastName,2,nvarchar,64,NO,
ITST_Test_1,dbo,Users,Email,3,nvarchar,100,NO,
ITST_Test_1,dbo,Users,PasswordHash,4,nvarchar,32,NO,
ITST_Test_1,dbo,Users,IsRoot,5,bit,,NO,
ITST_Test_1,dbo,Users,CompanyText,6,nvarchar,100,YES,
ITST_Test_1,dbo,Users,RowVersion,7,int,,NO,
ITST_Test_1,dbo,Users,CreateTime,8,datetime,,NO,
ITST_Test_1,dbo,Users,LastUpdateTime,9,datetime,,NO,
ITST_Test_1,dbo,Users,PhoneNumber,10,nvarchar,100,YES,
ITST_Test_1,dbo,Users,Industry,11,nvarchar,100,YES,
ITST_Test_1,dbo,Users,JobTitle,12,nvarchar,100,YES,
ITST_Test_1,dbo,Users,ThirdPartySilentLoginKey,13,nvarchar,100,YES,
ITST_Test_1,dbo,Users,EncryptedTempPassword,14,nvarchar,-1,NO,
ITST_Test_1,dbo,Users,Id,15,int,,NO,
ITST_Test_1,dbo,Users,IsBlocked,16,bit,,NO,
ITST_Test_1,dbo,Users,IsEmailVerified,17,bit,,NO,
ITST_Test_1,dbo,Users,IsPhoneNumberVerified,18,bit,,NO,
ITST_Test_1,dbo,Users,IsTrusted,19,bit,,NO,
ITST_Test_1,dbo,Users,HasVerifiedCreditCard,20,bit,,NO,
ITST_Test_1,dbo,Users,IsPasswordRecovered,21,bit,,NO,
ITST_Test_1,dbo,Users,AffiliateCode,22,nvarchar,48,YES,
ITST_Test_1,dbo,Users,LastLogin,23,datetime,,YES,
ITST_Test_1,dbo,Users,LoginCount,24,int,,NO,
ITST_Test_1,dbo,Users,MainUsage,25,nvarchar,100,YES,
ITST_Test_1,dbo,Users,UserExternalToken,26,nvarchar,32,NO,
ITST_Test_1,dbo,Users,HasManuallyAddedPayments,27,bit,,NO,
ITST_Test_1,dbo,Users,CountryCode,28,nvarchar,2,YES,
ITST_Test_1,dbo,Users,ApiId,29,nvarchar,16,YES,
ITST_Test_1,dbo,Users,ApiKey,30,nvarchar,64,YES,
ITST_Test_1,dbo,Users,AllowApi,31,bit,,NO,
ITST_Test_1,dbo,Users,ApiPermissions,32,nvarchar,512,YES,
ITST_Test_1,dbo,Users,VMUploadEnabled,33,bit,,NO,
ITST_Test_1,dbo,Users,BillingUserProjectId,34,bigint,,YES,
ITST_Test_1,dbo,Users,TrialStartDate,35,datetime,,YES,
ITST_Test_1,dbo,Users,ApiCallsLimit,36,int,,YES,
ITST_Test_1,dbo,Users,TrialStatusInt,37,int,,NO,
ITST_Test_1,dbo,Users,ForceCreditCardRegistration,38,bit,,NO,
ITST_Test_1,dbo,Users,ShouldUseNewTrainingUiByDefault,39,bit,,YES,
ITST_Test_1,dbo,Users,BIVisibilityInt,40,int,,YES,
ITST_Test_1,dbo,Users,CountryLogin,41,nvarchar,48,YES,
ITST_Test_1,dbo,Users,CityLogin,42,nvarchar,48,YES,
ITST_Test_1,dbo,Users,StateLogin,43,nvarchar,48,YES,
ITST_Test_1,dbo,Users,PictureUrl,44,nvarchar,300,YES,
ITST_Test_1,dbo,Users,PreferEvalOverViewer,45,bit,,YES,
ITST_Test_1,dbo,Users,TempBIVisibilityExpiration,46,datetime,,YES,
ITST_Test_1,dbo,Users,LastLoginIp,47,nvarchar,48,YES,
ITST_Test_1,dbo,Users,UseSecondaryGuac,48,bit,,YES,
ITST_Test_1,dbo,Users,AccessMethodInt,49,int,,YES,
ITST_Test_1,dbo,Users,LanguageChoice,50,nvarchar,32,YES,
ITST_Test_1,dbo,Users,AllowNonSSOLogins,51,bit,,NO,
ITST_Test_1,dbo,Users,IsBusinessDomain,52,bit,,YES,
ITST_Test_1,dbo,Users,IsExperiencesAppUser,53,bit,,YES,
ITST_Test_1,dbo,Users,CurrentSubscriptionAccountId,54,bigint,,YES,
ITST_Test_1,dbo,Users,NonSubscriptionAccountId,55,bigint,,YES,
ITST_Test_1,dbo,Users_CloudshareEnvInvitations,UserId,1,int,,YES,
ITST_Test_1,dbo,Users_CloudshareEnvInvitations,CloudshareEnvInvitationId,2,int,,NO,
ITST_Test_1,dbo,Users_ContractFolders,ContractId,1,bigint,,NO,
ITST_Test_1,dbo,Users_ContractFolders,UserId,2,int,,NO,
ITST_Test_1,dbo,Users_VisibleEntAppInvitations,UserId,1,int,,NO,
ITST_Test_1,dbo,Users_VisibleEntAppInvitations,ValidFrom,2,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleEntAppInvitations,ValidUntil,3,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleEntAppInvitations,VisibleEntAppInvitationId,4,int,,NO,
ITST_Test_1,dbo,Users_VisibleEnterpriseInvitations,UserId,1,int,,NO,
ITST_Test_1,dbo,Users_VisibleEnterpriseInvitations,ValidFrom,2,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleEnterpriseInvitations,ValidUntil,3,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleEnterpriseInvitations,VisibleEntAppInvitationId,4,int,,NO,
ITST_Test_1,dbo,Users_VisibleEnvironmentPolicies,UserId,1,int,,NO,
ITST_Test_1,dbo,Users_VisibleEnvironmentPolicies,ValidFrom,2,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleEnvironmentPolicies,ValidUntil,3,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleEnvironmentPolicies,VisibleEnvironmentPolicyId,4,int,,YES,
ITST_Test_1,dbo,Users_VisibleEnvs,UserId,1,int,,NO,
ITST_Test_1,dbo,Users_VisibleEnvs,ValidFrom,2,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleEnvs,ValidUntil,3,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleEnvs,VisibleEnvId,4,bigint,,NO,
ITST_Test_1,dbo,Users_VisibleInvitations,UserId,1,int,,NO,
ITST_Test_1,dbo,Users_VisibleInvitations,ValidFrom,2,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleInvitations,ValidUntil,3,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleInvitations,VisibleInvitationId,4,int,,NO,
ITST_Test_1,dbo,Users_VisibleProjectPrototypes,UserId,1,int,,NO,
ITST_Test_1,dbo,Users_VisibleProjectPrototypes,ValidFrom,2,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleProjectPrototypes,ValidUntil,3,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleProjectPrototypes,VisibleProjectPrototypeId,4,int,,NO,
ITST_Test_1,dbo,Users_VisibleProjects,UserId,1,int,,NO,
ITST_Test_1,dbo,Users_VisibleProjects,ValidFrom,2,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleProjects,ValidUntil,3,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleProjects,VisibleProjectId,4,int,,NO,
ITST_Test_1,dbo,Users_VisibleProjectTeams,UserId,1,int,,NO,
ITST_Test_1,dbo,Users_VisibleProjectTeams,ValidFrom,2,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleProjectTeams,ValidUntil,3,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleProjectTeams,VisibleProjectTeamId,4,int,,NO,
ITST_Test_1,dbo,Users_VisiblePrototypes,UserId,1,int,,YES,
ITST_Test_1,dbo,Users_VisiblePrototypes,ValidFrom,2,datetime,,YES,
ITST_Test_1,dbo,Users_VisiblePrototypes,ValidUntil,3,datetime,,YES,
ITST_Test_1,dbo,Users_VisiblePrototypes,VisiblePrototypeId,4,int,,NO,
ITST_Test_1,dbo,Users_VisibleUsers,UserId,1,int,,NO,
ITST_Test_1,dbo,Users_VisibleUsers,ValidFrom,2,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleUsers,ValidUntil,3,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleUsers,VisibleUserId,4,int,,NO,
ITST_Test_1,dbo,Users_VisibleUsersProjects,UserId,1,int,,NO,
ITST_Test_1,dbo,Users_VisibleUsersProjects,ValidFrom,2,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleUsersProjects,ValidUntil,3,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleUsersProjects,UserProjectId,4,bigint,,NO,
ITST_Test_1,dbo,Users_VisibleUsersProjects,VisibleUserId,5,int,,NO,
ITST_Test_1,dbo,Users_VisibleUsersProjects,IsRootView,6,bit,,YES,
ITST_Test_1,dbo,Users_VisibleVendorInvitations,UserId,1,int,,NO,
ITST_Test_1,dbo,Users_VisibleVendorInvitations,ValidFrom,2,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleVendorInvitations,ValidUntil,3,datetime,,YES,
ITST_Test_1,dbo,Users_VisibleVendorInvitations,VisibleEntAppInvitationId,4,int,,NO,
ITST_Test_1,dbo,UsersProjects,Id,1,bigint,,NO,
ITST_Test_1,dbo,UsersProjects,UserId,2,int,,NO,
ITST_Test_1,dbo,UsersProjects,ProjectId,3,int,,NO,
ITST_Test_1,dbo,UsersProjects,UserLevelInt,4,int,,NO,
ITST_Test_1,dbo,UsersProjects,ValidUntil,5,datetime,,NO,
ITST_Test_1,dbo,UsersProjects,VendorId,6,int,,YES,
ITST_Test_1,dbo,UsersProjects,OwningSEId,7,bigint,,YES,
ITST_Test_1,dbo,UsersProjects,EnvironmentPolicyId,8,int,,YES,
ITST_Test_1,dbo,UsersProjects,RowVersion,9,int,,NO,
ITST_Test_1,dbo,UsersProjects,CreateTime,10,datetime,,NO,
ITST_Test_1,dbo,UsersProjects,LastUpdateTime,11,datetime,,NO,
ITST_Test_1,dbo,UsersProjects,EndOfEvalEmailSent,12,bit,,YES,
ITST_Test_1,dbo,UsersProjects,ProjectPrototypeId,13,int,,YES,
ITST_Test_1,dbo,UsersProjects,TypeInt,14,int,,NO,
ITST_Test_1,dbo,UsersProjects_VisibleEnvironmentPolicies,UserId,1,int,,NO,
ITST_Test_1,dbo,UsersProjects_VisibleEnvironmentPolicies,UserProjectId,2,bigint,,NO,
ITST_Test_1,dbo,UsersProjects_VisibleEnvironmentPolicies,ValidFrom,3,datetime,,NO,
ITST_Test_1,dbo,UsersProjects_VisibleEnvironmentPolicies,ValidUntil,4,datetime,,NO,
ITST_Test_1,dbo,UsersProjects_VisibleEnvironmentPolicies,VisibleEnvironmentPolicyId,5,int,,YES,
ITST_Test_1,dbo,UsersProjectsDefaultTeams,Id,1,bigint,,NO,
ITST_Test_1,dbo,UsersProjectsDefaultTeams,UserId,2,int,,NO,
ITST_Test_1,dbo,UsersProjectsDefaultTeams,ProjectId,3,int,,NO,
ITST_Test_1,dbo,UsersProjectsDefaultTeams,DefaultTeamId,4,int,,NO,
ITST_Test_1,dbo,UsersProjectsDefaultTeams,ValidUntil,5,datetime,,NO,
ITST_Test_1,dbo,UsersProjectsDefaultTeams,RowVersion,6,int,,NO,
ITST_Test_1,dbo,UsersProjectsDefaultTeams,CreateTime,7,datetime,,NO,
ITST_Test_1,dbo,UsersProjectsDefaultTeams,LastUpdateTime,8,datetime,,NO,
ITST_Test_1,dbo,VanityNameWords,Id,1,int,,NO,
ITST_Test_1,dbo,VanityNameWords,VanityName,2,nvarchar,100,NO,
ITST_Test_1,dbo,VanityNameWords,VanityUrlTypeInt,3,int,,NO,
ITST_Test_1,dbo,VanityNameWords,RowVersion,4,int,,NO,
ITST_Test_1,dbo,VanityNameWords,CreateTime,5,datetime,,NO,
ITST_Test_1,dbo,VanityNameWords,LastUpdateTime,6,datetime,,NO,
ITST_Test_1,dbo,ViewerCustomizations,Id,1,bigint,,NO,
ITST_Test_1,dbo,ViewerCustomizations,ShowVmTabs,2,bit,,NO,
ITST_Test_1,dbo,ViewerCustomizations,ShowVmListTab,3,bit,,NO,
ITST_Test_1,dbo,ViewerCustomizations,ShowDefaultOverviewTab,4,bit,,NO,
ITST_Test_1,dbo,ViewerCustomizations,ShowCredentials,5,bit,,NO,
ITST_Test_1,dbo,ViewerCustomizations,DefaultPageToken,6,nvarchar,64,NO,
ITST_Test_1,dbo,ViewerCustomizations,RowVersion,7,int,,NO,
ITST_Test_1,dbo,ViewerCustomizations,CreateTime,8,datetime,,NO,
ITST_Test_1,dbo,ViewerCustomizations,LastUpdateTime,9,datetime,,NO,
ITST_Test_1,dbo,ViewerCustomizations,AdvancedConfiguration,10,bit,,NO,((0))
ITST_Test_1,dbo,ViewerCustomizations,SideBarSrc,11,nvarchar,512,YES,
ITST_Test_1,dbo,ViewerCustomizations,SideBarHeight,12,int,,YES,
ITST_Test_1,dbo,ViewerCustomizations,DefaultRdpSoundConfigInt,13,int,,NO,((0))
ITST_Test_1,dbo,ViewerCustomizations,AdvancedGeneralSettings_DefaultTabByOrder,14,int,,YES,
ITST_Test_1,dbo,ViewerCustomizations,AdvancedGeneralSettings_UseLegacyViewer,15,bit,,YES,
ITST_Test_1,dbo,ViewerCustomizations,AdvancedGeneralSettings_SlackChannel_SlackWebhookId,16,bigint,,YES,
ITST_Test_1,dbo,ViewerCustomizations,AdvancedGeneralSettings_SlackChannel_IsEnabled,17,bit,,YES,
ITST_Test_1,dbo,ViewerCustomizations,Branding_Color,18,nvarchar,-1,YES,
ITST_Test_1,dbo,ViewerCustomizations,Branding_LogoPath,19,nvarchar,-1,YES,
ITST_Test_1,dbo,ViewerCustomizations,Branding_LogoName,20,nvarchar,-1,YES,
ITST_Test_1,dbo,ViewerPages,Id,1,bigint,,NO,
ITST_Test_1,dbo,ViewerPages,TypeInt,2,int,,NO,
ITST_Test_1,dbo,ViewerPages,Title,3,nvarchar,100,NO,
ITST_Test_1,dbo,ViewerPages,MarkupTemplate,4,nvarchar,-1,YES,
ITST_Test_1,dbo,ViewerPages,RowVersion,5,int,,NO,
ITST_Test_1,dbo,ViewerPages,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,ViewerPages,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,ViewerPages,Url,8,nvarchar,2048,YES,
ITST_Test_1,dbo,ViewerPages,ViewerCustomizationId,9,bigint,,NO,
ITST_Test_1,dbo,ViewerPages,Token,10,nvarchar,64,NO,
ITST_Test_1,dbo,ViewerPages,PageOrder,11,int,,NO,((0))
ITST_Test_1,dbo,ViewerPages,CrossGroupIdentity,12,nvarchar,64,YES,
ITST_Test_1,dbo,ViewerPages,Visible,13,bit,,NO,((1))
ITST_Test_1,dbo,ViewerPages,RdpInt,14,int,,YES,
ITST_Test_1,dbo,ViewerPages,ConsoleInt,15,int,,YES,
ITST_Test_1,dbo,ViewerPages,VncInt,16,int,,YES,
ITST_Test_1,dbo,ViewerPages,SshInt,17,int,,YES,
ITST_Test_1,dbo,ViewerPages,ShowCredentials,18,bit,,NO,((1))
ITST_Test_1,dbo,ViewerPages,OpenInNewTab,19,bit,,NO,((0))
ITST_Test_1,dbo,ViewerPages,Path,20,nvarchar,-1,YES,
ITST_Test_1,dbo,ViewerPages,DescriptionHtml,21,nvarchar,-1,YES,
ITST_Test_1,dbo,ViewerPages,ContractId,22,bigint,,YES,
ITST_Test_1,dbo,ViewerPages,FileListTitle,23,nvarchar,-1,YES,
ITST_Test_1,dbo,ViewerPages,DefaultRdpSoundConfigInt,24,int,,NO,((0))
ITST_Test_1,dbo,ViewerPages,EnableDetachButton,25,bit,,YES,
ITST_Test_1,dbo,ViewerPages,UseMachineAddress,26,bit,,YES,
ITST_Test_1,dbo,ViewerPages,MachineAddress_CrossGroupIdentity,27,nvarchar,64,YES,
ITST_Test_1,dbo,ViewerPages,MachineAddress_UseWebAccess,28,bit,,YES,
ITST_Test_1,dbo,ViewerPages,MachineAddress_Protocol,29,nvarchar,10,YES,
ITST_Test_1,dbo,ViewerPages,MachineAddress_Path,30,nvarchar,-1,YES,
ITST_Test_1,dbo,ViewerPages,ShowWindowsButton,31,bit,,NO,((1))
ITST_Test_1,dbo,ViewerPages,ShowSendCtrlAltDelete,32,bit,,NO,((1))
ITST_Test_1,dbo,ViewerPages,ShowDownloadRdpFile,33,bit,,NO,((1))
ITST_Test_1,dbo,ViewerPages,ShowConnectionSideBarSection,34,bit,,NO,((1))
ITST_Test_1,dbo,ViewerPages,StartInFullScreen,35,bit,,NO,((0))
ITST_Test_1,dbo,ViewerPages,HideFromVmList,36,bit,,NO,((0))
ITST_Test_1,dbo,ViewerPages,DefaultRdpColorDepthInt,37,int,,YES,
ITST_Test_1,dbo,ViewerPages,MachineAddress_Port,38,int,,YES,
ITST_Test_1,dbo,ViewerPages,LocationInt,39,int,,YES,
ITST_Test_1,dbo,ViewerPages,InstructorUrlDifferentFromStudent,40,bit,,YES,
ITST_Test_1,dbo,ViewerPages,InstructorUrl,41,nvarchar,512,YES,
ITST_Test_1,dbo,ViewerPages,ShowSendCtrlW,42,bit,,YES,
ITST_Test_1,dbo,ViewerPages,Rdp10Int,43,int,,YES,
ITST_Test_1,dbo,ViewerPages,GuidedJourneyId,44,bigint,,YES,
ITST_Test_1,dbo,VmImports,Id,1,bigint,,NO,
ITST_Test_1,dbo,VmImports,UploadMethodInt,2,int,,NO,
ITST_Test_1,dbo,VmImports,FileLocation,3,nvarchar,256,NO,
ITST_Test_1,dbo,VmImports,AdminUsername,4,nvarchar,32,NO,
ITST_Test_1,dbo,VmImports,AdminPassword,5,nvarchar,32,NO,
ITST_Test_1,dbo,VmImports,OsTypeInt,6,int,,NO,
ITST_Test_1,dbo,VmImports,ProjectId,7,int,,NO,
ITST_Test_1,dbo,VmImports,InstallBasicPackage,8,bit,,NO,
ITST_Test_1,dbo,VmImports,AsperaId,9,nvarchar,40,NO,
ITST_Test_1,dbo,VmImports,Name,10,nvarchar,100,NO,
ITST_Test_1,dbo,VmImports,Description,11,nvarchar,-1,NO,
ITST_Test_1,dbo,VmImports,PrototypeVersionId,12,int,,YES,
ITST_Test_1,dbo,VmImports,ValidationRequestId,13,bigint,,YES,
ITST_Test_1,dbo,VmImports,CreatorId,14,int,,NO,
ITST_Test_1,dbo,VmImports,RowVersion,15,int,,NO,
ITST_Test_1,dbo,VmImports,CreateTime,16,datetime,,NO,
ITST_Test_1,dbo,VmImports,LastUpdateTime,17,datetime,,NO,
ITST_Test_1,dbo,VmImports,VmImportStatusInt,18,int,,NO,
ITST_Test_1,dbo,VmImports,Details,19,nvarchar,-1,YES,
ITST_Test_1,dbo,VmImports,UploadProgress,20,int,,YES,
ITST_Test_1,dbo,VmImports,IsActive,21,bit,,NO,
ITST_Test_1,dbo,VmImports,UploadSizeMB,22,bigint,,YES,
ITST_Test_1,dbo,VmImports,RetryPublish,23,bit,,YES,
ITST_Test_1,dbo,VmImports,AutofixedOvf,24,bit,,YES,
ITST_Test_1,dbo,VmwareApiVersions,Id,1,int,,NO,
ITST_Test_1,dbo,VmwareApiVersions,ApiVersion,2,nvarchar,30,NO,
ITST_Test_1,dbo,VmwareApiVersions,HardwareVersion,3,int,,NO,
ITST_Test_1,dbo,VmwareApiVersions,RowVersion,4,int,,NO,
ITST_Test_1,dbo,VmwareApiVersions,CreateTime,5,datetime,,NO,
ITST_Test_1,dbo,VmwareApiVersions,LastUpdateTime,6,datetime,,NO,
ITST_Test_1,dbo,VVisionLearnRequests,Id,1,bigint,,NO,
ITST_Test_1,dbo,VVisionLearnRequests,LearnRequestStatusInt,2,int,,NO,
ITST_Test_1,dbo,VVisionLearnRequests,RowVersion,3,int,,NO,
ITST_Test_1,dbo,VVisionLearnRequests,CreateTime,4,datetime,,NO,
ITST_Test_1,dbo,VVisionLearnRequests,LastUpdateTime,5,datetime,,NO,
ITST_Test_1,dbo,WebHookSubscriptions,Id,1,bigint,,NO,
ITST_Test_1,dbo,WebHookSubscriptions,EventTypeInt,2,int,,NO,
ITST_Test_1,dbo,WebHookSubscriptions,UserId,3,int,,NO,
ITST_Test_1,dbo,WebHookSubscriptions,TargetUrl,4,nvarchar,450,NO,
ITST_Test_1,dbo,WebHookSubscriptions,RowVersion,5,int,,NO,
ITST_Test_1,dbo,WebHookSubscriptions,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,WebHookSubscriptions,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,WebSessionAudits,Id,1,bigint,,NO,
ITST_Test_1,dbo,WebSessionAudits,UserId,2,int,,NO,
ITST_Test_1,dbo,WebSessionAudits,SessionId,3,nvarchar,50,NO,
ITST_Test_1,dbo,WebSessionAudits,LoginTime,4,datetime,,NO,
ITST_Test_1,dbo,WebSessionAudits,LastActiveTime,5,datetime,,YES,
ITST_Test_1,dbo,WebSessionAudits,WasTimedOut,6,bit,,YES,
ITST_Test_1,dbo,WebSessionAudits,RowVersion,7,int,,NO,
ITST_Test_1,dbo,WebSessionAudits,CreateTime,8,datetime,,NO,
ITST_Test_1,dbo,WebSessionAudits,LastUpdateTime,9,datetime,,NO,
ITST_Test_1,dbo,WebSessionAudits,ClientIP_Byte1,10,tinyint,,YES,
ITST_Test_1,dbo,WebSessionAudits,ClientIP_Byte2,11,tinyint,,YES,
ITST_Test_1,dbo,WebSessionAudits,ClientIP_Byte3,12,tinyint,,YES,
ITST_Test_1,dbo,WebSessionAudits,ClientIP_Byte4,13,tinyint,,YES,
ITST_Test_1,dbo,WebSessionAudits,ImpersonatingSessionAuditId,14,bigint,,YES,
ITST_Test_1,dbo,WebSessionAudits,ProviderName,15,nvarchar,50,YES,
ITST_Test_1,dbo,WorkerCommands,Id,1,bigint,,NO,
ITST_Test_1,dbo,WorkerCommands,TransactionId,2,uniqueidentifier,,YES,
ITST_Test_1,dbo,WorkerCommands,CommandTypeInt,3,int,,NO,
ITST_Test_1,dbo,WorkerCommands,LifecycleStatusInt,4,int,,NO,
ITST_Test_1,dbo,WorkerCommands,ErrorCode,5,int,,YES,
ITST_Test_1,dbo,WorkerCommands,CompletionTime,6,datetime,,YES,
ITST_Test_1,dbo,WorkerCommands,ErrorMessage,7,nvarchar,-1,YES,
ITST_Test_1,dbo,WorkerCommands,ActionTypeInt,8,int,,YES,
ITST_Test_1,dbo,WorkerCommands,DependsOnId,9,bigint,,YES,
ITST_Test_1,dbo,WorkerCommands,DependsOnTransactionId,10,uniqueidentifier,,YES,
ITST_Test_1,dbo,WorkerCommands,Result,11,nvarchar,-1,YES,
ITST_Test_1,dbo,WorkerCommands,StartTime,12,datetime,,YES,
ITST_Test_1,dbo,WorkerCommands,RetryCount,13,int,,NO,
ITST_Test_1,dbo,WorkerCommands,Message,14,nvarchar,-1,YES,
ITST_Test_1,dbo,WorkerCommands,ExternalCloudCredentialId,15,bigint,,YES,
ITST_Test_1,dbo,WorkerCommands,JsonCredential,16,nvarchar,-1,YES,
ITST_Test_1,dbo,WorkerCommands,GcsBackend,17,bit,,YES,
ITST_Test_1,dbo,WorkerCommands,TerraformScript,18,nvarchar,-1,YES,
ITST_Test_1,dbo,WorkerCommands,GcpProjectId,19,nvarchar,30,YES,
ITST_Test_1,dbo,WorkerCommands,TerraformInitOutput,20,nvarchar,-1,YES,
ITST_Test_1,dbo,WorkerCommands,ExternalCloudsCreateScriptId,21,bigint,,YES,
ITST_Test_1,dbo,WorkerCommands,GcpProjectName,22,nvarchar,30,YES,
ITST_Test_1,dbo,WorkerCommands,GcpBillingAccount,23,nvarchar,30,YES,
ITST_Test_1,dbo,WorkerCommands,FirstName,24,nvarchar,64,YES,
ITST_Test_1,dbo,WorkerCommands,LastName,25,nvarchar,64,YES,
ITST_Test_1,dbo,WorkerCommands,Email,26,nvarchar,100,YES,
ITST_Test_1,dbo,WorkerCommands,Password,27,nvarchar,100,YES,
ITST_Test_1,dbo,WorkerCommands,Roles,28,nvarchar,512,YES,
ITST_Test_1,dbo,WorkerCommands,GcpZone,29,nvarchar,32,YES,
ITST_Test_1,dbo,WorkerCommands,InstanceName,30,nvarchar,30,YES,
ITST_Test_1,dbo,WorkerCommands,RowVersion,31,int,,NO,
ITST_Test_1,dbo,WorkerCommands,CreateTime,32,datetime,,NO,
ITST_Test_1,dbo,WorkerCommands,LastUpdateTime,33,datetime,,NO,
ITST_Test_1,dbo,WorkerCommands,TransactionTypeInt,34,int,,YES,
ITST_Test_1,dbo,WorkerCommands,GcpFolderId,35,nvarchar,150,YES,
ITST_Test_1,dbo,WorkerCommands,ErvinId,36,bigint,,YES,
ITST_Test_1,dbo,WorkerCommands,MetadataKey,37,nvarchar,128,YES,
ITST_Test_1,dbo,WorkerCommands,MetadataValue,38,nvarchar,-1,YES,
ITST_Test_1,dbo,WorkerCommands,MetadataOperationInt,39,int,,YES,
ITST_Test_1,dbo,WorkerCommands,CustomDataJson,40,nvarchar,-1,YES,
ITST_Test_1,dbo,WorkerCommands,SampleId,41,bigint,,YES,
ITST_Test_1,dbo,WorkerCommands,SampleTime,42,datetime,,YES,
ITST_Test_1,dbo,WorkerCommands,SampleFrom,43,datetime,,YES,
ITST_Test_1,dbo,WorkerCommands,SampleUntil,44,datetime,,YES,
ITST_Test_1,dbo,WorkerCommands,AzureResourceGroupName,45,nvarchar,50,YES,
ITST_Test_1,dbo,WorkerCommands,UserId,46,nvarchar,36,YES,
ITST_Test_1,dbo,WorkerCommands,AzureResourceGroupId,47,nvarchar,256,YES,
ITST_Test_1,dbo,WorkerCommands,AzureRegion,48,nvarchar,32,YES,
ITST_Test_1,dbo,WorkerCommands,Tags,49,nvarchar,256,YES,
ITST_Test_1,dbo,WorkerCommands,AzureSubscriptionId,50,nvarchar,50,YES,
ITST_Test_1,dbo,WorkerCommands,GroupName,51,nvarchar,100,YES,
ITST_Test_1,dbo,WorkerCommands,GcpRegion,52,nvarchar,32,YES,
ITST_Test_1,dbo,WorkerCommands,AwsAccountName,53,nvarchar,250,YES,
ITST_Test_1,dbo,WorkerCommands,AwsAccountId,54,nvarchar,250,YES,
ITST_Test_1,dbo,WorkerCommands,AwsRegion,55,nvarchar,32,YES,
ITST_Test_1,dbo,WorkerCommands,PublicKey,56,nvarchar,-1,YES,
ITST_Test_1,dbo,WorkerCommands,PrivateKey,57,nvarchar,-1,YES,
ITST_Test_1,dbo,WorkerCommands,AwsPolicy,58,nvarchar,256,YES,
ITST_Test_1,dbo,WorkerCommands,IsAwsPolicy,59,bit,,YES,
ITST_Test_1,dbo,WorkerCommands,AmisJson,60,nvarchar,-1,YES,
ITST_Test_1,dbo,WorkerCommands,VariablesJson,61,nvarchar,-1,YES,
ITST_Test_1,dbo,WorkerCommands,CmkJson,62,nvarchar,-1,YES,
ITST_Test_1,dbo,WorkerCommands,GroupEmail,63,nvarchar,100,YES,
